O_id,D_id,flow
c39,c189,249
c39,c190,1359
c39,c191,1020
c39,c192,2902
c39,b193,14
c39,a194,2
c39,a195,1
c40,c41,0
c40,c42,0
c40,c43,0
c40,c44,244
c40,b45,482
c40,b46,119
c40,c47,78
c40,a48,3
c40,b49,3
c40,b50,20
c40,b51,45
c40,b52,32
c40,a53,3
c40,a54,2
c40,c55,2855
c40,c56,867
c40,b57,56
c40,b58,702
c40,b59,596
c40,a60,50
c40,a61,14
c40,a62,20
c40,a63,23
c40,b64,823
c40,b65,363
c40,b66,29
c40,b67,144
c40,c68,123
c40,b69,173
c40,b70,24
c40,c71,79
c40,c72,359
c40,c73,1715
c40,c74,1104
c40,c75,2836
c40,c76,2572
c40,c77,2500
c40,c78,1232
c40,c79,2544
c40,c80,1533
c40,c81,976
c40,c82,1694
c40,c83,169
c40,c84,2556
c40,c85,2112
c40,a86,9
c40,a87,19
c40,a88,7
c40,c89,1108
c40,c90,698
c40,a91,3
c40,c92,199
c40,c93,1915
c40,a94,3
c40,c95,2549
c40,c96,2301
c40,c97,2327
c40,c98,2847
c40,c99,782
c40,c100,8
c40,c101,70
c40,c102,865
c40,c103,1787
c40,c104,1097
c40,c105,288
c40,c106,599
c40,c107,434
c40,c108,236
c40,c109,271
c40,c110,452
c40,a111,24
c40,a112,38
c40,a113,5
c40,a114,26
c40,a115,63
c40,a116,4
c40,b117,520
c40,b118,230
c40,b119,170
c40,b120,408
c40,b121,500
c40,b122,149
c40,a123,2
c40,a124,3
c40,a125,0
c40,a126,4
c40,a127,1
c40,a128,7
c40,b129,19
c40,b130,11
c40,a131,0
c40,a132,0
c40,a133,0
c40,c134,220
c40,c135,237
c40,c136,312
c40,c137,189
c40,c138,227
c40,c139,150
c40,a140,1
c40,a141,4
c40,a142,1
c40,a143,1
c40,a144,4
c40,a145,2
c40,a146,7
c40,a147,19
c40,a148,50
c40,a149,30
c40,a150,11
c40,a151,1
c40,a152,1
c40,a153,1
c40,a154,4
c40,a155,1
c40,a156,0
c40,a157,21
c40,a158,11
c40,a159,17
c40,a160,4
c40,a161,19
c40,a162,37
c40,a163,58
c40,a164,7
c40,a165,7
c40,a166,16
c40,a167,7
c40,a168,15
c40,a169,1
c40,a170,2
c40,a171,1
c40,a172,2
c40,a173,2
c40,a174,2
c40,a175,1
c40,a176,1
c40,a177,0
c40,a178,1
c40,a179,0
c40,a180,1
c40,a181,0
c40,a182,0
c40,a183,0
c40,a184,0
c40,a185,0
c40,a186,0
c40,a187,4
c40,b188,49
c40,c189,157
c40,c190,694
c40,c191,165
c40,c192,1649
c40,b193,32
c40,a194,4
c40,a195,1
c41,c42,41
c41,c43,0
c41,c44,796
c41,b45,420
c41,b46,122
c41,c47,263
c41,a48,2
c41,b49,2
c41,b50,17
c41,b51,41
c41,b52,30
c41,a53,3
c41,a54,2
c41,c55,2847
c41,c56,1129
c41,b57,26
c41,b58,439
c41,b59,342
c41,a60,24
c41,a61,7
c41,a62,9
c41,a63,10
c41,b64,597
c41,b65,238
c41,b66,17
c41,b67,121
c41,c68,113
c41,b69,150
c41,b70,25
c41,c71,82
c41,c72,335
c41,c73,1860
c41,c74,1084
c41,c75,2352
c41,c76,1370
c41,c77,98
c41,c78,0
c41,c79,451
c41,c80,1586
c41,c81,954
c41,c82,1736
c41,c83,492
c41,c84,2482
c41,c85,2719
c41,a86,8
c41,a87,17
c41,a88,6
c41,c89,1691
c41,c90,930
c41,a91,2
c41,c92,178
c41,c93,1850
c41,a94,2
c41,c95,2740
c41,c96,0
c41,c97,2943
c41,c98,2051
c41,c99,1851
c41,c100,328
c41,c101,1406
c41,c102,1709
c41,c103,2342
c41,c104,2148
c41,c105,421
c41,c106,845
c41,c107,590
c41,c108,322
c41,c109,465
c41,c110,713
c41,a111,12
c41,a112,18
c41,a113,3
c41,a114,12
c41,a115,31
c41,a116,2
c41,b117,408
c41,b118,190
c41,b119,151
c41,b120,299
c41,b121,382
c41,b122,127
c41,a123,2
c41,a124,2
c41,a125,0
c41,a126,3
c41,a127,1
c41,a128,6
c41,b129,14
c41,b130,7
c41,a131,0
c41,a132,0
c41,a133,0
c41,c134,284
c41,c135,321
c41,c136,396
c41,c137,245
c41,c138,259
c41,c139,179
c41,a140,1
c41,a141,3
c41,a142,1
c41,a143,1
c41,a144,2
c41,a145,1
c41,a146,4
c41,a147,10
c41,a148,28
c41,a149,25
c41,a150,9
c41,a151,0
c41,a152,0
c41,a153,1
c41,a154,3
c41,a155,0
c41,a156,0
c41,a157,14
c41,a158,6
c41,a159,9
c41,a160,3
c41,a161,10
c41,a162,26
c41,a163,37
c41,a164,5
c41,a165,6
c41,a166,11
c41,a167,5
c41,a168,10
c41,a169,0
c41,a170,1
c41,a171,1
c41,a172,2
c41,a173,2
c41,a174,1
c41,a175,1
c41,a176,0
c41,a177,0
c41,a178,1
c41,a179,0
c41,a180,1
c41,a181,0
c41,a182,0
c41,a183,0
c41,a184,0
c41,a185,0
c41,a186,0
c41,a187,3
c41,b188,46
c41,c189,192
c41,c190,1365
c41,c191,125
c41,c192,2627
c41,b193,14
c41,a194,2
c41,a195,1
c42,c43,0
c42,c44,6
c42,b45,325
c42,b46,64
c42,c47,1
c42,a48,5
c42,b49,8
c42,b50,34
c42,b51,74
c42,b52,52
c42,a53,5
c42,a54,4
c42,c55,2279
c42,c56,1222
c42,b57,75
c42,b58,706
c42,b59,638
c42,a60,64
c42,a61,19
c42,a62,26
c42,a63,32
c42,b64,799
c42,b65,360
c42,b66,49
c42,b67,234
c42,c68,191
c42,b69,273
c42,b70,40
c42,c71,121
c42,c72,539
c42,c73,2184
c42,c74,1436
c42,c75,2949
c42,c76,1946
c42,c77,2477
c42,c78,1278
c42,c79,1939
c42,c80,749
c42,c81,612
c42,c82,835
c42,c83,1
c42,c84,1657
c42,c85,253
c42,a86,15
c42,a87,31
c42,a88,11
c42,c89,1427
c42,c90,934
c42,a91,5
c42,c92,271
c42,c93,1656
c42,a94,8
c42,c95,2590
c42,c96,2643
c42,c97,2444
c42,c98,2875
c42,c99,0
c42,c100,0
c42,c101,0
c42,c102,1
c42,c103,185
c42,c104,114
c42,c105,397
c42,c106,801
c42,c107,596
c42,c108,328
c42,c109,356
c42,c110,586
c42,a111,35
c42,a112,53
c42,a113,8
c42,a114,43
c42,a115,85
c42,a116,6
c42,b117,694
c42,b118,301
c42,b119,142
c42,b120,526
c42,b121,669
c42,b122,236
c42,a123,4
c42,a124,5
c42,a125,1
c42,a126,7
c42,a127,2
c42,a128,13
c42,b129,36
c42,b130,24
c42,a131,1
c42,a132,0
c42,a133,0
c42,c134,317
c42,c135,334
c42,c136,442
c42,c137,267
c42,c138,335
c42,c139,220
c42,a140,3
c42,a141,7
c42,a142,2
c42,a143,2
c42,a144,6
c42,a145,3
c42,a146,11
c42,a147,28
c42,a148,73
c42,a149,52
c42,a150,19
c42,a151,1
c42,a152,1
c42,a153,3
c42,a154,7
c42,a155,1
c42,a156,1
c42,a157,32
c42,a158,17
c42,a159,30
c42,a160,7
c42,a161,33
c42,a162,60
c42,a163,88
c42,a164,12
c42,a165,13
c42,a166,25
c42,a167,11
c42,a168,25
c42,a169,1
c42,a170,3
c42,a171,3
c42,a172,4
c42,a173,4
c42,a174,3
c42,a175,2
c42,a176,1
c42,a177,1
c42,a178,2
c42,a179,1
c42,a180,2
c42,a181,0
c42,a182,0
c42,a183,0
c42,a184,1
c42,a185,1
c42,a186,1
c42,a187,6
c42,b188,77
c42,c189,228
c42,c190,799
c42,c191,1699
c42,c192,2819
c42,b193,46
c42,a194,6
c42,a195,2
c43,c44,546
c43,b45,500
c43,b46,136
c43,c47,185
c43,a48,4
c43,b49,5
c43,b50,31
c43,b51,71
c43,b52,51
c43,a53,5
c43,a54,3
c43,c55,2026
c43,c56,1381
c43,b57,37
c43,b58,591
c43,b59,447
c43,a60,35
c43,a61,11
c43,a62,14
c43,a63,16
c43,b64,801
c43,b65,321
c43,b66,28
c43,b67,213
c43,c68,186
c43,b69,254
c43,b70,40
c43,c71,128
c43,c72,543
c43,c73,2393
c43,c74,1454
c43,c75,2793
c43,c76,609
c43,c77,779
c43,c78,17
c43,c79,595
c43,c80,1309
c43,c81,945
c43,c82,1177
c43,c83,0
c43,c84,585
c43,c85,770
c43,a86,14
c43,a87,30
c43,a88,11
c43,c89,1779
c43,c90,1145
c43,a91,3
c43,c92,252
c43,c93,1653
c43,a94,5
c43,c95,2976
c43,c96,928
c43,c97,2916
c43,c98,2842
c43,c99,128
c43,c100,0
c43,c101,26
c43,c102,21
c43,c103,704
c43,c104,1359
c43,c105,486
c43,c106,1003
c43,c107,730
c43,c108,398
c43,c109,459
c43,c110,764
c43,a111,20
c43,a112,29
c43,a113,5
c43,a114,20
c43,a115,46
c43,a116,4
c43,b117,618
c43,b118,274
c43,b119,164
c43,b120,457
c43,b121,585
c43,b122,218
c43,a123,4
c43,a124,5
c43,a125,1
c43,a126,7
c43,a127,2
c43,a128,11
c43,b129,27
c43,b130,14
c43,a131,1
c43,a132,0
c43,a133,0
c43,c134,369
c43,c135,399
c43,c136,523
c43,c137,316
c43,c138,375
c43,c139,249
c43,a140,2
c43,a141,5
c43,a142,2
c43,a143,2
c43,a144,4
c43,a145,2
c43,a146,7
c43,a147,18
c43,a148,46
c43,a149,45
c43,a150,17
c43,a151,1
c43,a152,1
c43,a153,3
c43,a154,6
c43,a155,1
c43,a156,1
c43,a157,24
c43,a158,12
c43,a159,17
c43,a160,6
c43,a161,19
c43,a162,46
c43,a163,64
c43,a164,10
c43,a165,11
c43,a166,20
c43,a167,9
c43,a168,19
c43,a169,1
c43,a170,3
c43,a171,2
c43,a172,3
c43,a173,4
c43,a174,3
c43,a175,2
c43,a176,1
c43,a177,1
c43,a178,1
c43,a179,1
c43,a180,2
c43,a181,0
c43,a182,0
c43,a183,0
c43,a184,1
c43,a185,1
c43,a186,1
c43,a187,6
c43,b188,78
c43,c189,260
c43,c190,1115
c43,c191,666
c43,c192,2751
c43,b193,20
c43,a194,4
c43,a195,1
c44,b45,0
c44,b46,0
c44,c47,0
c44,a48,11
c44,b49,576
c44,b50,750
c44,b51,569
c44,b52,304
c44,a53,12
c44,a54,11
c44,c55,803
c44,c56,602
c44,b57,1804
c44,b58,131
c44,b59,801
c44,a60,275
c44,a61,76
c44,a62,10851
c44,a63,923
c44,b64,0
c44,b65,47
c44,b66,837
c44,b67,811
c44,c68,1495
c44,b69,1412
c44,b70,731
c44,c71,609
c44,c72,1127
c44,c73,720
c44,c74,1341
c44,c75,593
c44,c76,795
c44,c77,699
c44,c78,793
c44,c79,792
c44,c80,0
c44,c81,0
c44,c82,191
c44,c83,448
c44,c84,772
c44,c85,294
c44,a86,29
c44,a87,76
c44,a88,10338
c44,c89,320
c44,c90,353
c44,a91,47
c44,c92,1871
c44,c93,882
c44,a94,777
c44,c95,429
c44,c96,651
c44,c97,430
c44,c98,499
c44,c99,0
c44,c100,196
c44,c101,0
c44,c102,212
c44,c103,87
c44,c104,0
c44,c105,108
c44,c106,190
c44,c107,162
c44,c108,93
c44,c109,84
c44,c110,130
c44,a111,522
c44,a112,671
c44,a113,64
c44,a114,1295
c44,a115,1468
c44,a116,47
c44,b117,905
c44,b118,1398
c44,b119,0
c44,b120,499
c44,b121,858
c44,b122,1545
c44,a123,26
c44,a124,82
c44,a125,14
c44,a126,31
c44,a127,10121
c44,a128,276
c44,b129,1274
c44,b130,1877
c44,a131,5
c44,a132,4
c44,a133,6
c44,c134,118
c44,c135,105
c44,c136,216
c44,c137,86
c44,c138,263
c44,c139,121
c44,a140,33
c44,a141,43
c44,a142,23
c44,a143,20
c44,a144,40
c44,a145,24
c44,a146,66
c44,a147,222
c44,a148,908
c44,a149,8265
c44,a150,357
c44,a151,10
c44,a152,14
c44,a153,29
c44,a154,43
c44,a155,8
c44,a156,6
c44,a157,270
c44,a158,133
c44,a159,1582
c44,a160,6479
c44,a161,1866
c44,a162,1010
c44,a163,11922
c44,a164,115
c44,a165,138
c44,a166,400
c44,a167,82
c44,a168,912
c44,a169,22
c44,a170,28
c44,a171,23
c44,a172,23
c44,a173,29
c44,a174,38
c44,a175,15
c44,a176,10542
c44,a177,10
c44,a178,15
c44,a179,14
c44,a180,23
c44,a181,7
c44,a182,8
c44,a183,10888
c44,a184,10515
c44,a185,11
c44,a186,4
c44,a187,10
c44,b188,76
c44,c189,87
c44,c190,129
c44,c191,757
c44,c192,708
c44,b193,2019
c44,a194,46
c44,a195,14
b45,b46,0
b45,c47,0
b45,a48,24
b45,b49,676
b45,b50,872
b45,b51,644
b45,b52,349
b45,a53,25
b45,a54,26
b45,c55,554
b45,c56,498
b45,b57,1284
b45,b58,0
b45,b59,324
b45,a60,395
b45,a61,213
b45,a62,276
b45,a63,1067
b45,b64,0
b45,b65,0
b45,b66,426
b45,b67,900
b45,c68,1644
b45,b69,1538
b45,b70,825
b45,c71,670
b45,c72,1177
b45,c73,529
b45,c74,1267
b45,c75,289
b45,c76,416
b45,c77,313
b45,c78,409
b45,c79,409
b45,c80,0
b45,c81,0
b45,c82,334
b45,c83,494
b45,c84,507
b45,c85,415
b45,a86,42
b45,a87,94
b45,a88,34
b45,c89,193
b45,c90,287
b45,a91,174
b45,c92,1941
b45,c93,744
b45,a94,914
b45,c95,214
b45,c96,280
b45,c97,215
b45,c98,224
b45,c99,127
b45,c100,456
b45,c101,113
b45,c102,393
b45,c103,226
b45,c104,0
b45,c105,72
b45,c106,118
b45,c107,110
b45,c108,64
b45,c109,53
b45,c110,80
b45,a111,553
b45,a112,728
b45,a113,205
b45,a114,269
b45,a115,699
b45,a116,173
b45,b117,827
b45,b118,1345
b45,b119,0
b45,b120,230
b45,b121,787
b45,b122,1698
b45,a123,51
b45,a124,125
b45,a125,41
b45,a126,52
b45,a127,28
b45,a128,334
b45,b129,1484
b45,b130,2117
b45,a131,15
b45,a132,14
b45,a133,19
b45,c134,89
b45,c135,75
b45,c136,181
b45,c137,61
b45,c138,249
b45,c139,104
b45,a140,124
b45,a141,128
b45,a142,87
b45,a143,69
b45,a144,146
b45,a145,91
b45,a146,204
b45,a147,294
b45,a148,237
b45,a149,656
b45,a150,456
b45,a151,32
b45,a152,49
b45,a153,73
b45,a154,98
b45,a155,23
b45,a156,16
b45,a157,411
b45,a158,272
b45,a159,1588
b45,a160,204
b45,a161,1876
b45,a162,1197
b45,a163,1651
b45,a164,210
b45,a165,224
b45,a166,546
b45,a167,187
b45,a168,1113
b45,a169,71
b45,a170,87
b45,a171,69
b45,a172,64
b45,a173,83
b45,a174,113
b45,a175,45
b45,a176,32
b45,a177,31
b45,a178,47
b45,a179,45
b45,a180,73
b45,a181,23
b45,a182,28
b45,a183,19
b45,a184,22
b45,a185,36
b45,a186,14
b45,a187,19
b45,b188,81
b45,c189,66
b45,c190,72
b45,c191,322
b45,c192,302
b45,b193,1930
b45,a194,164
b45,a195,58
b46,c47,0
b46,a48,5
b46,b49,517
b46,b50,670
b46,b51,486
b46,b52,252
b46,a53,6
b46,a54,5
b46,c55,224
b46,c56,265
b46,b57,1261
b46,b58,0
b46,b59,200
b46,a60,283
b46,a61,72
b46,a62,139
b46,a63,1149
b46,b64,8
b46,b65,0
b46,b66,1873
b46,b67,676
b46,c68,1402
b46,b69,1299
b46,b70,650
b46,c71,520
b46,c72,933
b46,c73,246
b46,c74,1068
b46,c75,68
b46,c76,107
b46,c77,83
b46,c78,105
b46,c79,105
b46,c80,43
b46,c81,44
b46,c82,812
b46,c83,135
b46,c84,140
b46,c85,163
b46,a86,17
b46,a87,53
b46,a88,12
b46,c89,37
b46,c90,144
b46,a91,37
b46,c92,2529
b46,c93,994
b46,a94,707
b46,c95,48
b46,c96,76
b46,c97,48
b46,c98,55
b46,c99,40
b46,c100,133
b46,c101,24
b46,c102,124
b46,c103,301
b46,c104,20
b46,c105,16
b46,c106,23
b46,c107,28
b46,c108,15
b46,c109,10
b46,c110,15
b46,a111,547
b46,a112,733
b46,a113,53
b46,a114,337
b46,a115,659
b46,a116,38
b46,b117,1483
b46,b118,2429
b46,b119,350
b46,b120,1244
b46,b121,1381
b46,b122,1521
b46,a123,17
b46,a124,68
b46,a125,7
b46,a126,21
b46,a127,5
b46,a128,241
b46,b129,1222
b46,b130,2031
b46,a131,2
b46,a132,2
b46,a133,2
b46,c134,31
b46,c135,21
b46,c136,90
b46,c137,17
b46,c138,155
b46,c139,47
b46,a140,23
b46,a141,25
b46,a142,16
b46,a143,12
b46,a144,29
b46,a145,18
b46,a146,49
b46,a147,216
b46,a148,854
b46,a149,481
b46,a150,326
b46,a151,5
b46,a152,8
b46,a153,16
b46,a154,29
b46,a155,3
b46,a156,2
b46,a157,283
b46,a158,125
b46,a159,2104
b46,a160,50
b46,a161,2486
b46,a162,1109
b46,a163,2058
b46,a164,97
b46,a165,117
b46,a166,425
b46,a167,61
b46,a168,931
b46,a169,11
b46,a170,15
b46,a171,11
b46,a172,12
b46,a173,16
b46,a174,21
b46,a175,7
b46,a176,5
b46,a177,5
b46,a178,7
b46,a179,7
b46,a180,12
b46,a181,3
b46,a182,4
b46,a183,2
b46,a184,3
b46,a185,5
b46,a186,2
b46,a187,4
b46,b188,40
b46,c189,22
b46,c190,14
b46,c191,97
b46,c192,93
b46,b193,2137
b46,a194,43
b46,a195,13
c47,a48,4
c47,b49,443
c47,b50,577
c47,b51,426
c47,b52,220
c47,a53,4
c47,a54,4
c47,c55,351
c47,c56,290
c47,b57,1960
c47,b58,54
c47,b59,372
c47,a60,278
c47,a61,44
c47,a62,106
c47,a63,1169
c47,b64,224
c47,b65,63
c47,b66,2360
c47,b67,600
c47,c68,1261
c47,b69,1171
c47,b70,576
c47,c71,471
c47,c72,866
c47,c73,333
c47,c74,1100
c47,c75,177
c47,c76,255
c47,c77,220
c47,c78,255
c47,c79,253
c47,c80,68
c47,c81,81
c47,c82,711
c47,c83,186
c47,c84,275
c47,c85,185
c47,a86,14
c47,a87,46
c47,a88,10
c47,c89,83
c47,c90,176
c47,a91,16
c47,c92,2393
c47,c93,1051
c47,a94,605
c47,c95,124
c47,c96,207
c47,c97,124
c47,c98,150
c47,c99,1
c47,c100,92
c47,c101,0
c47,c102,115
c47,c103,229
c47,c104,0
c47,c105,28
c47,c106,47
c47,c107,46
c47,c108,25
c47,c109,21
c47,c110,33
c47,a111,603
c47,a112,795
c47,a113,29
c47,a114,1673
c47,a115,1663
c47,a116,17
c47,b117,1472
c47,b118,2359
c47,b119,653
c47,b120,1535
c47,b121,1370
c47,b122,1348
c47,a123,13
c47,a124,54
c47,a125,3
c47,a126,16
c47,a127,3
c47,a128,205
c47,b129,1051
c47,b130,1755
c47,a131,1
c47,a132,1
c47,a133,1
c47,c134,39
c47,c135,30
c47,c136,97
c47,c137,24
c47,c138,152
c47,c139,49
c47,a140,9
c47,a141,12
c47,a142,6
c47,a143,4
c47,a144,13
c47,a145,7
c47,a146,25
c47,a147,209
c47,a148,1854
c47,a149,398
c47,a150,267
c47,a151,2
c47,a152,3
c47,a153,10
c47,a154,18
c47,a155,2
c47,a156,1
c47,a157,209
c47,a158,87
c47,a159,1890
c47,a160,26
c47,a161,2217
c47,a162,889
c47,a163,1824
c47,a164,68
c47,a165,88
c47,a166,316
c47,a167,38
c47,a168,754
c47,a169,4
c47,a170,7
c47,a171,5
c47,a172,7
c47,a173,8
c47,a174,11
c47,a175,3
c47,a176,2
c47,a177,2
c47,a178,3
c47,a179,3
c47,a180,5
c47,a181,1
c47,a182,1
c47,a183,1
c47,a184,1
c47,a185,2
c47,a186,1
c47,a187,3
c47,b188,37
c47,c189,27
c47,c190,36
c47,c191,251
c47,c192,248
c47,b193,2286
c47,a194,22
c47,a195,5
a48,b49,150
a48,b50,302
a48,b51,504
a48,b52,677
a48,a53,0
a48,a54,0
a48,c55,27
a48,c56,68
a48,b57,13
a48,b58,54
a48,b59,31
a48,a60,142
a48,a61,146
a48,a62,126
a48,a63,61
a48,b64,147
a48,b65,62
a48,b66,51
a48,b67,905
a48,c68,75
a48,b69,214
a48,b70,70
a48,c71,93
a48,c72,82
a48,c73,53
a48,c74,51
a48,c75,8
a48,c76,6
a48,c77,4
a48,c78,5
a48,c79,5
a48,c80,21
a48,c81,21
a48,c82,22
a48,c83,7
a48,c84,14
a48,c85,12
a48,a86,112
a48,a87,226
a48,a88,0
a48,c89,26
a48,c90,64
a48,a91,280
a48,c92,35
a48,c93,39
a48,a94,149
a48,c95,7
a48,c96,4
a48,c97,7
a48,c98,7
a48,c99,13
a48,c100,7
a48,c101,8
a48,c102,8
a48,c103,15
a48,c104,22
a48,c105,73
a48,c106,38
a48,c107,64
a48,c108,91
a48,c109,40
a48,c110,29
a48,a111,231
a48,a112,132
a48,a113,269
a48,a114,23
a48,a115,44
a48,a116,397
a48,b117,396
a48,b118,91
a48,b119,17
a48,b120,199
a48,b121,425
a48,b122,328
a48,a123,4
a48,a124,310
a48,a125,9
a48,a126,0
a48,a127,0
a48,a128,104
a48,b129,441
a48,b130,164
a48,a131,68
a48,a132,1978
a48,a133,2072
a48,c134,190
a48,c135,114
a48,c136,104
a48,c137,166
a48,c138,231
a48,c139,467
a48,a140,1041
a48,a141,1853
a48,a142,694
a48,a143,1265
a48,a144,587
a48,a145,503
a48,a146,625
a48,a147,526
a48,a148,142
a48,a149,1453
a48,a150,1064
a48,a151,2619
a48,a152,2167
a48,a153,1254
a48,a154,2551
a48,a155,6
a48,a156,0
a48,a157,1350
a48,a158,745
a48,a159,275
a48,a160,1385
a48,a161,149
a48,a162,899
a48,a163,345
a48,a164,2444
a48,a165,2484
a48,a166,1656
a48,a167,2158
a48,a168,1074
a48,a169,2254
a48,a170,2067
a48,a171,2526
a48,a172,2360
a48,a173,2693
a48,a174,2658
a48,a175,2817
a48,a176,2631
a48,a177,2804
a48,a178,2610
a48,a179,2614
a48,a180,2625
a48,a181,1203
a48,a182,2471
a48,a183,971
a48,a184,762
a48,a185,503
a48,a186,0
a48,a187,0
a48,b188,1339
a48,c189,269
a48,c190,16
a48,c191,1
a48,c192,0
a48,b193,4
a48,a194,107
a48,a195,109
b49,b50,0
b49,b51,0
b49,b52,0
b49,a53,134
b49,a54,134
b49,c55,95
b49,c56,564
b49,b57,243
b49,b58,221
b49,b59,147
b49,a60,47
b49,a61,19
b49,a62,23
b49,a63,115
b49,b64,569
b49,b65,605
b49,b66,2110
b49,b67,18
b49,c68,1439
b49,b69,473
b49,b70,715
b49,c71,1536
b49,c72,1770
b49,c73,350
b49,c74,1336
b49,c75,9
b49,c76,8
b49,c77,4
b49,c78,6
b49,c79,6
b49,c80,435
b49,c81,686
b49,c82,666
b49,c83,9
b49,c84,21
b49,c85,32
b49,a86,106
b49,a87,1
b49,a88,121
b49,c89,28
b49,c90,504
b49,a91,29
b49,c92,2529
b49,c93,676
b49,a94,0
b49,c95,8
b49,c96,5
b49,c97,9
b49,c98,8
b49,c99,65
b49,c100,11
b49,c101,55
b49,c102,13
b49,c103,143
b49,c104,207
b49,c105,78
b49,c106,38
b49,c107,113
b49,c108,92
b49,c109,32
b49,c110,26
b49,a111,178
b49,a112,143
b49,a113,30
b49,a114,705
b49,a115,382
b49,a116,38
b49,b117,1490
b49,b118,2400
b49,b119,1798
b49,b120,1394
b49,b121,1393
b49,b122,1197
b49,a123,16
b49,a124,0
b49,a125,76
b49,a126,30
b49,a127,98
b49,a128,0
b49,b129,299
b49,b130,2093
b49,a131,158
b49,a132,134
b49,a133,150
b49,c134,260
b49,c135,147
b49,c136,555
b49,c137,147
b49,c138,758
b49,c139,353
b49,a140,72
b49,a141,134
b49,a142,44
b49,a143,71
b49,a144,51
b49,a145,37
b49,a146,62
b49,a147,146
b49,a148,1249
b49,a149,14
b49,a150,10
b49,a151,115
b49,a152,105
b49,a153,47
b49,a154,112
b49,a155,164
b49,a156,168
b49,a157,381
b49,a158,124
b49,a159,1574
b49,a160,131
b49,a161,2052
b49,a162,1471
b49,a163,2078
b49,a164,303
b49,a165,214
b49,a166,774
b49,a167,217
b49,a168,1229
b49,a169,131
b49,a170,136
b49,a171,169
b49,a172,145
b49,a173,169
b49,a174,176
b49,a175,151
b49,a176,131
b49,a177,155
b49,a178,167
b49,a179,145
b49,a180,158
b49,a181,165
b49,a182,161
b49,a183,160
b49,a184,167
b49,a185,137
b49,a186,151
b49,a187,175
b49,b188,36
b49,c189,235
b49,c190,13
b49,c191,1
b49,c192,0
b49,b193,180
b49,a194,11
b49,a195,8
b50,b51,0
b50,b52,0
b50,a53,295
b50,a54,295
b50,c55,215
b50,c56,398
b50,b57,316
b50,b58,301
b50,b59,198
b50,a60,77
b50,a61,40
b50,a62,45
b50,a63,157
b50,b64,746
b50,b65,785
b50,b66,2338
b50,b67,0
b50,c68,74
b50,b69,0
b50,b70,1
b50,c71,759
b50,c72,876
b50,c73,349
b50,c74,990
b50,c75,64
b50,c76,52
b50,c77,29
b50,c78,40
b50,c79,40
b50,c80,586
b50,c81,891
b50,c82,856
b50,c83,53
b50,c84,103
b50,c85,102
b50,a86,314
b50,a87,96
b50,a88,311
b50,c89,140
b50,c90,282
b50,a91,65
b50,c92,1763
b50,c93,865
b50,a94,0
b50,c95,56
b50,c96,32
b50,c97,59
b50,c98,57
b50,c99,124
b50,c100,44
b50,c101,100
b50,c102,65
b50,c103,231
b50,c104,304
b50,c105,185
b50,c106,151
b50,c107,219
b50,c108,199
b50,c109,119
b50,c110,117
b50,a111,257
b50,a112,202
b50,a113,66
b50,a114,903
b50,a115,495
b50,a116,81
b50,b117,1162
b50,b118,1730
b50,b119,2102
b50,b120,1584
b50,b121,1249
b50,b122,245
b50,a123,188
b50,a124,81
b50,a125,230
b50,a126,239
b50,a127,267
b50,a128,11
b50,b129,0
b50,b130,870
b50,a131,218
b50,a132,176
b50,a133,210
b50,c134,340
b50,c135,252
b50,c136,502
b50,c137,247
b50,c138,685
b50,c139,409
b50,a140,145
b50,a141,242
b50,a142,88
b50,a143,128
b50,a144,106
b50,a145,78
b50,a146,128
b50,a147,242
b50,a148,1518
b50,a149,0
b50,a150,0
b50,a151,174
b50,a152,165
b50,a153,146
b50,a154,165
b50,a155,274
b50,a156,249
b50,a157,498
b50,a158,223
b50,a159,1787
b50,a160,246
b50,a161,2219
b50,a162,1208
b50,a163,1886
b50,a164,306
b50,a165,141
b50,a166,715
b50,a167,319
b50,a168,573
b50,a169,235
b50,a170,241
b50,a171,274
b50,a172,255
b50,a173,273
b50,a174,276
b50,a175,234
b50,a176,194
b50,a177,229
b50,a178,260
b50,a179,233
b50,a180,267
b50,a181,257
b50,a182,242
b50,a183,225
b50,a184,266
b50,a185,270
b50,a186,201
b50,a187,305
b50,b188,196
b50,c189,324
b50,c190,69
b50,c191,8
b50,c192,5
b50,b193,233
b50,a194,25
b50,a195,18
b51,b52,0
b51,a53,453
b51,a54,497
b51,c55,371
b51,c56,412
b51,b57,200
b51,b58,223
b51,b59,146
b51,a60,68
b51,a61,46
b51,a62,47
b51,a63,106
b51,b64,581
b51,b65,518
b51,b66,1667
b51,b67,53
b51,c68,38
b51,b69,0
b51,b70,0
b51,c71,556
b51,c72,698
b51,c73,438
b51,c74,908
b51,c75,150
b51,c76,122
b51,c77,67
b51,c78,94
b51,c79,95
b51,c80,529
b51,c81,752
b51,c82,787
b51,c83,122
b51,c84,228
b51,c85,198
b51,a86,345
b51,a87,22
b51,a88,388
b51,c89,320
b51,c90,286
b51,a91,74
b51,c92,1487
b51,c93,864
b51,a94,3
b51,c95,133
b51,c96,75
b51,c97,139
b51,c98,133
b51,c99,174
b51,c100,93
b51,c101,129
b51,c102,144
b51,c103,281
b51,c104,315
b51,c105,359
b51,c106,335
b51,c107,386
b51,c108,369
b51,c109,261
b51,c110,265
b51,a111,198
b51,a112,146
b51,a113,77
