O_id,D_id,flow
a33,a180,15
a33,a181,9
a33,a182,0
a33,a183,1
a33,a184,15
a33,a185,129
a33,a186,0
a33,a187,600
a33,a188,226
a33,a189,23
a33,a190,7
a33,a191,1
a34,a35,0
a34,a36,1
a34,a37,845
a34,a38,1010
a34,a39,727
a34,a40,803
a34,a41,829
a34,a42,654
a34,a43,562
a34,a44,819
a34,a45,834
a34,a46,588
a34,a47,57
a34,a48,0
a34,a49,0
a34,a50,357
a34,a51,299
a34,a52,86
a34,a53,0
a34,a54,86
a34,a55,9
a34,a56,202
a34,a57,0
a34,a58,430
a34,a59,640
a34,a60,671
a34,a61,503
a34,a62,824
a34,a63,96
a34,a64,228
a34,a65,151
a34,a66,318
a34,a67,215
a34,a68,444
a34,a69,94
a34,a70,79
a34,a71,155
a34,a72,150
a34,a73,60
a34,a74,83
a34,a75,163
a34,a76,395
a34,a77,331
a34,a78,507
a34,a79,502
a34,a80,817
a34,a81,793
a34,a82,474
a34,a83,677
a34,a84,96
a34,a85,0
a34,a86,0
a34,a87,378
a34,a88,232
a34,a89,0
a34,a90,552
a34,a91,1328
a34,a92,946
a34,a93,1301
a34,a94,1132
a34,a95,1078
a34,a96,316
a34,a97,1307
a34,a98,1229
a34,a99,817
a34,a100,768
a34,a101,1043
a34,a102,1083
a34,a103,1078
a34,a104,768
a34,a105,932
a34,a106,610
a34,a107,900
a34,a108,808
a34,a109,662
a34,a110,0
a34,a111,101
a34,a112,183
a34,a113,228
a34,a114,244
a34,a115,165
a34,a116,117
a34,a117,252
a34,a118,125
a34,a119,144
a34,a120,112
a34,a121,172
a34,a122,194
a34,a123,115
a34,a124,133
a34,a125,280
a34,a126,204
a34,a127,193
a34,a128,126
a34,a129,119
a34,a130,170
a34,a131,302
a34,a132,285
a34,a133,355
a34,a134,210
a34,a135,270
a34,a136,307
a34,a137,174
a34,a138,161
a34,a139,187
a34,a140,524
a34,a141,420
a34,a142,464
a34,a143,552
a34,a144,274
a34,a145,507
a34,a146,489
a34,a147,423
a34,a148,1013
a34,a149,1027
a34,a150,914
a34,a151,984
a34,a152,628
a34,a153,1235
a34,a154,711
a34,a155,968
a34,a156,592
a34,a157,644
a34,a158,814
a34,a159,372
a34,a160,277
a34,a161,371
a34,a162,439
a34,a163,588
a34,a164,103
a34,a165,143
a34,a166,153
a34,a167,83
a34,a168,67
a34,a169,191
a34,a170,539
a34,a171,191
a34,a172,491
a34,a173,546
a34,a174,770
a34,a175,937
a34,a176,347
a34,a177,648
a34,a178,592
a34,a179,725
a34,a180,584
a34,a181,449
a34,a182,42
a34,a183,98
a34,a184,444
a34,a185,912
a34,a186,555
a34,a187,313
a34,a188,193
a34,a189,64
a34,a190,76
a34,a191,68
a35,a36,0
a35,a37,1587
a35,a38,1713
a35,a39,1354
a35,a40,622
a35,a41,575
a35,a42,462
a35,a43,431
a35,a44,660
a35,a45,721
a35,a46,481
a35,a47,327
a35,a48,0
a35,a49,0
a35,a50,225
a35,a51,162
a35,a52,249
a35,a53,0
a35,a54,269
a35,a55,26
a35,a56,0
a35,a57,0
a35,a58,376
a35,a59,874
a35,a60,837
a35,a61,553
a35,a62,1245
a35,a63,41
a35,a64,130
a35,a65,87
a35,a66,188
a35,a67,129
a35,a68,277
a35,a69,50
a35,a70,42
a35,a71,80
a35,a72,77
a35,a73,32
a35,a74,43
a35,a75,83
a35,a76,216
a35,a77,165
a35,a78,332
a35,a79,316
a35,a80,590
a35,a81,565
a35,a82,409
a35,a83,523
a35,a84,61
a35,a85,0
a35,a86,0
a35,a87,373
a35,a88,243
a35,a89,0
a35,a90,461
a35,a91,1238
a35,a92,54
a35,a93,1299
a35,a94,1879
a35,a95,906
a35,a96,0
a35,a97,1278
a35,a98,1794
a35,a99,984
a35,a100,808
a35,a101,1291
a35,a102,1450
a35,a103,1538
a35,a104,740
a35,a105,989
a35,a106,602
a35,a107,854
a35,a108,696
a35,a109,603
a35,a110,6
a35,a111,25
a35,a112,131
a35,a113,146
a35,a114,149
a35,a115,78
a35,a116,53
a35,a117,142
a35,a118,54
a35,a119,66
a35,a120,49
a35,a121,75
a35,a122,89
a35,a123,60
a35,a124,66
a35,a125,146
a35,a126,104
a35,a127,98
a35,a128,65
a35,a129,62
a35,a130,88
a35,a131,160
a35,a132,151
a35,a133,198
a35,a134,105
a35,a135,131
a35,a136,164
a35,a137,88
a35,a138,77
a35,a139,380
a35,a140,386
a35,a141,247
a35,a142,284
a35,a143,413
a35,a144,427
a35,a145,336
a35,a146,469
a35,a147,245
a35,a148,1253
a35,a149,1351
a35,a150,1142
a35,a151,586
a35,a152,7
a35,a153,1211
a35,a154,358
a35,a155,1062
a35,a156,389
a35,a157,417
a35,a158,548
a35,a159,233
a35,a160,175
a35,a161,232
a35,a162,283
a35,a163,389
a35,a164,54
a35,a165,72
a35,a166,82
a35,a167,40
a35,a168,32
a35,a169,438
a35,a170,561
a35,a171,402
a35,a172,331
a35,a173,405
a35,a174,832
a35,a175,1155
a35,a176,601
a35,a177,696
a35,a178,483
a35,a179,823
a35,a180,573
a35,a181,341
a35,a182,24
a35,a183,54
a35,a184,596
a35,a185,1780
a35,a186,571
a35,a187,204
a35,a188,121
a35,a189,33
a35,a190,32
a35,a191,36
a36,a37,2252
a36,a38,2098
a36,a39,2084
a36,a40,267
a36,a41,173
a36,a42,134
a36,a43,159
a36,a44,360
a36,a45,396
a36,a46,213
a36,a47,446
a36,a48,40
a36,a49,0
a36,a50,260
a36,a51,171
a36,a52,475
a36,a53,377
a36,a54,429
a36,a55,504
a36,a56,0
a36,a57,1
a36,a58,525
a36,a59,1386
a36,a60,1231
a36,a61,814
a36,a62,1844
a36,a63,21
a36,a64,46
a36,a65,30
a36,a66,64
a36,a67,40
a36,a68,79
a36,a69,54
a36,a70,41
a36,a71,80
a36,a72,78
a36,a73,33
a36,a74,42
a36,a75,80
a36,a76,144
a36,a77,97
a36,a78,233
a36,a79,230
a36,a80,224
a36,a81,223
a36,a82,343
a36,a83,280
a36,a84,753
a36,a85,391
a36,a86,391
a36,a87,639
a36,a88,814
a36,a89,356
a36,a90,355
a36,a91,770
a36,a92,204
a36,a93,1811
a36,a94,2248
a36,a95,17
a36,a96,0
a36,a97,424
a36,a98,1511
a36,a99,873
a36,a100,629
a36,a101,1355
a36,a102,1627
a36,a103,1739
a36,a104,757
a36,a105,1076
a36,a106,972
a36,a107,668
a36,a108,503
a36,a109,586
a36,a110,68
a36,a111,0
a36,a112,655
a36,a113,38
a36,a114,44
a36,a115,37
a36,a116,26
a36,a117,53
a36,a118,30
a36,a119,40
a36,a120,25
a36,a121,41
a36,a122,52
a36,a123,49
a36,a124,51
a36,a125,136
a36,a126,89
a36,a127,92
a36,a128,59
a36,a129,52
a36,a130,72
a36,a131,147
a36,a132,122
a36,a133,178
a36,a134,71
a36,a135,82
a36,a136,125
a36,a137,64
a36,a138,48
a36,a139,321
a36,a140,341
a36,a141,218
a36,a142,221
a36,a143,343
a36,a144,466
a36,a145,330
a36,a146,463
a36,a147,241
a36,a148,410
a36,a149,1544
a36,a150,1348
a36,a151,1280
a36,a152,154
a36,a153,1714
a36,a154,960
a36,a155,1489
a36,a156,95
a36,a157,108
a36,a158,160
a36,a159,59
a36,a160,45
a36,a161,62
a36,a162,69
a36,a163,93
a36,a164,23
a36,a165,31
a36,a166,34
a36,a167,18
a36,a168,15
a36,a169,133
a36,a170,558
a36,a171,242
a36,a172,356
a36,a173,414
a36,a174,867
a36,a175,972
a36,a176,171
a36,a177,690
a36,a178,525
a36,a179,1097
a36,a180,765
a36,a181,433
a36,a182,25
a36,a183,61
a36,a184,1029
a36,a185,2300
a36,a186,411
a36,a187,49
a36,a188,34
a36,a189,13
a36,a190,18
a36,a191,34
a37,a38,0
a37,a39,0
a37,a40,33
a37,a41,6
a37,a42,8
a37,a43,19
a37,a44,48
a37,a45,71
a37,a46,35
a37,a47,147
a37,a48,669
a37,a49,1464
a37,a50,71
a37,a51,20
a37,a52,104
a37,a53,356
a37,a54,106
a37,a55,152
a37,a56,2590
a37,a57,1575
a37,a58,479
a37,a59,1695
a37,a60,1527
a37,a61,1021
a37,a62,776
a37,a63,0
a37,a64,1
a37,a65,1
a37,a66,2
a37,a67,1
a37,a68,2
a37,a69,8
a37,a70,5
a37,a71,7
a37,a72,7
a37,a73,5
a37,a74,4
a37,a75,6
a37,a76,11
a37,a77,5
a37,a78,24
a37,a79,24
a37,a80,9
a37,a81,10
a37,a82,31
a37,a83,15
a37,a84,591
a37,a85,499
a37,a86,1057
a37,a87,157
a37,a88,303
a37,a89,253
a37,a90,37
a37,a91,0
a37,a92,2358
a37,a93,2482
a37,a94,281
a37,a95,493
a37,a96,2009
a37,a97,0
a37,a98,35
a37,a99,419
a37,a100,223
a37,a101,724
a37,a102,1102
a37,a103,1377
a37,a104,211
a37,a105,419
a37,a106,403
a37,a107,175
a37,a108,94
a37,a109,129
a37,a110,676
a37,a111,2213
a37,a112,1125
a37,a113,1
a37,a114,1
a37,a115,1
a37,a116,0
a37,a117,1
a37,a118,1
a37,a119,2
a37,a120,0
a37,a121,1
a37,a122,2
a37,a123,4
a37,a124,4
a37,a125,10
a37,a126,6
a37,a127,6
a37,a128,4
a37,a129,4
a37,a130,5
a37,a131,10
a37,a132,9
a37,a133,15
a37,a134,5
a37,a135,5
a37,a136,10
a37,a137,5
a37,a138,3
a37,a139,428
a37,a140,47
a37,a141,23
a37,a142,23
a37,a143,51
a37,a144,129
a37,a145,59
a37,a146,125
a37,a147,28
a37,a148,1350
a37,a149,1390
a37,a150,1584
a37,a151,2047
a37,a152,2167
a37,a153,2248
a37,a154,1318
a37,a155,1108
a37,a156,1
a37,a157,2
a37,a158,3
a37,a159,1
a37,a160,1
a37,a161,1
a37,a162,1
a37,a163,1
a37,a164,0
a37,a165,0
a37,a166,1
a37,a167,0
a37,a168,0
a37,a169,970
a37,a170,267
a37,a171,632
a37,a172,91
a37,a173,121
a37,a174,806
a37,a175,1572
a37,a176,1564
a37,a177,542
a37,a178,252
a37,a179,1213
a37,a180,695
a37,a181,228
a37,a182,5
a37,a183,13
a37,a184,1616
a37,a185,0
a37,a186,146
a37,a187,1
a37,a188,1
a37,a189,0
a37,a190,0
a37,a191,3
a38,a39,0
a38,a40,35
a38,a41,8
a38,a42,10
a38,a43,20
a38,a44,53
a38,a45,73
a38,a46,35
a38,a47,222
a38,a48,839
a38,a49,1608
a38,a50,203
a38,a51,91
a38,a52,138
a38,a53,435
a38,a54,145
a38,a55,192
a38,a56,2428
a38,a57,1665
a38,a58,695
a38,a59,54
a38,a60,160
a38,a61,821
a38,a62,0
a38,a63,1
a38,a64,2
a38,a65,2
a38,a66,4
a38,a67,2
a38,a68,4
a38,a69,37
a38,a70,21
a38,a71,37
a38,a72,36
a38,a73,22
a38,a74,20
a38,a75,36
a38,a76,27
a38,a77,11
a38,a78,46
a38,a79,52
a38,a80,14
a38,a81,15
a38,a82,42
a38,a83,22
a38,a84,640
a38,a85,591
a38,a86,1084
a38,a87,170
a38,a88,323
a38,a89,310
a38,a90,46
a38,a91,53
a38,a92,2194
a38,a93,2651
a38,a94,1122
a38,a95,7
a38,a96,1289
a38,a97,0
a38,a98,0
a38,a99,336
a38,a100,195
a38,a101,632
a38,a102,940
a38,a103,1112
a38,a104,209
a38,a105,407
a38,a106,404
a38,a107,174
a38,a108,101
a38,a109,139
a38,a110,903
a38,a111,1498
a38,a112,1149
a38,a113,2
a38,a114,2
a38,a115,2
a38,a116,1
a38,a117,3
a38,a118,3
a38,a119,6
a38,a120,2
a38,a121,3
a38,a122,6
a38,a123,15
a38,a124,15
a38,a125,55
a38,a126,27
a38,a127,32
a38,a128,21
a38,a129,16
a38,a130,21
a38,a131,48
a38,a132,32
a38,a133,58
a38,a134,14
a38,a135,15
a38,a136,31
a38,a137,15
a38,a138,8
a38,a139,631
a38,a140,112
a38,a141,71
a38,a142,57
a38,a143,106
a38,a144,221
a38,a145,160
a38,a146,275
a38,a147,104
a38,a148,0
a38,a149,0
a38,a150,393
a38,a151,1863
a38,a152,2048
a38,a153,2051
a38,a154,1284
a38,a155,982
a38,a156,3
a38,a157,3
a38,a158,5
a38,a159,2
a38,a160,2
a38,a161,3
a38,a162,2
a38,a163,3
a38,a164,1
a38,a165,1
a38,a166,2
a38,a167,1
a38,a168,1
a38,a169,1201
a38,a170,491
a38,a171,887
a38,a172,230
a38,a173,275
a38,a174,863
a38,a175,637
a38,a176,1104
a38,a177,754
a38,a178,467
a38,a179,476
a38,a180,699
a38,a181,436
a38,a182,20
a38,a183,52
a38,a184,444
a38,a185,0
a38,a186,121
a38,a187,2
a38,a188,2
a38,a189,1
a38,a190,1
a38,a191,15
a39,a40,25
a39,a41,6
a39,a42,7
a39,a43,14
a39,a44,37
a39,a45,51
a39,a46,25
a39,a47,136
a39,a48,588
a39,a49,1312
a39,a50,109
a39,a51,44
a39,a52,93
a39,a53,296
a39,a54,96
a39,a55,130
a39,a56,2435
a39,a57,1263
a39,a58,571
a39,a59,1352
a39,a60,1359
a39,a61,1099
a39,a62,221
a39,a63,1
a39,a64,2
a39,a65,1
a39,a66,3
a39,a67,1
a39,a68,3
a39,a69,17
a39,a70,9
a39,a71,16
a39,a72,16
a39,a73,10
a39,a74,9
a39,a75,16
a39,a76,14
a39,a77,6
a39,a78,26
a39,a79,27
a39,a80,10
a39,a81,11
a39,a82,29
a39,a83,16
a39,a84,446
a39,a85,406
a39,a86,788
a39,a87,118
a39,a88,222
a39,a89,212
a39,a90,32
a39,a91,562
a39,a92,2651
a39,a93,2627
a39,a94,2030
a39,a95,835
a39,a96,2438
a39,a97,6
a39,a98,117
a39,a99,259
a39,a100,144
a39,a101,471
a39,a102,719
a39,a103,878
a39,a104,148
a39,a105,289
a39,a106,284
a39,a107,123
a39,a108,70
a39,a109,97
a39,a110,632
a39,a111,2221
a39,a112,837
a39,a113,1
a39,a114,1
a39,a115,1
a39,a116,1
a39,a117,2
a39,a118,1
a39,a119,3
a39,a120,1
a39,a121,2
a39,a122,3
a39,a123,7
a39,a124,7
a39,a125,25
a39,a126,12
a39,a127,14
a39,a128,9
a39,a129,7
a39,a130,9
a39,a131,22
a39,a132,15
a39,a133,27
a39,a134,7
a39,a135,7
a39,a136,15
a39,a137,7
a39,a138,4
a39,a139,410
a39,a140,56
a39,a141,34
a39,a142,28
a39,a143,55
a39,a144,128
a39,a145,81
a39,a146,144
a39,a147,50
a39,a148,900
a39,a149,969
a39,a150,1534
a39,a151,1491
a39,a152,1634
a39,a153,1667
a39,a154,952
a39,a155,746
a39,a156,2
a39,a157,3
a39,a158,4
a39,a159,2
a39,a160,1
a39,a161,2
a39,a162,2
a39,a163,2
a39,a164,1
a39,a165,1
a39,a166,1
a39,a167,0
a39,a168,0
a39,a169,910
a39,a170,287
a39,a171,596
a39,a172,123
a39,a173,152
a39,a174,860
a39,a175,1539
a39,a176,1506
a39,a177,576
a39,a178,302
a39,a179,1224
a39,a180,779
a39,a181,284
a39,a182,9
a39,a183,25
a39,a184,1307
a39,a185,0
a39,a186,91
a39,a187,1
a39,a188,1
a39,a189,0
a39,a190,1
a39,a191,7
a40,a41,0
a40,a42,0
a40,a43,0
a40,a44,0
a40,a45,0
a40,a46,0
a40,a47,761
a40,a48,502
a40,a49,319
a40,a50,8
a40,a51,5
a40,a52,1564
a40,a53,1083
a40,a54,1421
a40,a55,1495
a40,a56,271
a40,a57,626
a40,a58,13
a40,a59,20
a40,a60,21
a40,a61,16
a40,a62,27
a40,a63,29
a40,a64,527
a40,a65,391
a40,a66,912
a40,a67,791
a40,a68,1687
a40,a69,2
a40,a70,2
a40,a71,3
a40,a72,3
a40,a73,2
a40,a74,2
a40,a75,3
a40,a76,104
a40,a77,105
a40,a78,192
a40,a79,133
a40,a80,1221
a40,a81,2035
a40,a82,1648
a40,a83,1055
a40,a84,862
a40,a85,1000
a40,a86,796
a40,a87,564
a40,a88,723
a40,a89,894
a40,a90,0
a40,a91,98
a40,a92,212
a40,a93,193
a40,a94,90
a40,a95,82
a40,a96,160
a40,a97,78
a40,a98,45
a40,a99,934
a40,a100,173
a40,a101,812
a40,a102,708
a40,a103,572
a40,a104,84
a40,a105,218
a40,a106,394
a40,a107,0
a40,a108,1
a40,a109,174
a40,a110,348
a40,a111,146
a40,a112,675
a40,a113,1600
a40,a114,1138
a40,a115,86
a40,a116,39
a40,a117,414
a40,a118,29
a40,a119,28
a40,a120,31
a40,a121,43
a40,a122,51
a40,a123,7
a40,a124,11
a40,a125,6
a40,a126,8
a40,a127,4
a40,a128,4
a40,a129,7
a40,a130,12
a40,a131,7
a40,a132,19
a40,a133,14
a40,a134,30
a40,a135,60
a40,a136,34
a40,a137,19
a40,a138,32
a40,a139,153
a40,a140,69
a40,a141,34
a40,a142,75
a40,a143,167
a40,a144,291
a40,a145,29
a40,a146,99
a40,a147,11
a40,a148,72
a40,a149,40
a40,a150,37
a40,a151,460
a40,a152,457
a40,a153,400
a40,a154,677
a40,a155,637
a40,a156,2295
a40,a157,2319
a40,a158,1238
a40,a159,2233
a40,a160,1716
a40,a161,1762
a40,a162,2380
a40,a163,2175
a40,a164,94
a40,a165,96
a40,a166,177
a40,a167,49
a40,a168,49
a40,a169,123
a40,a170,65
a40,a171,122
a40,a172,15
a40,a173,25
a40,a174,40
a40,a175,55
a40,a176,105
a40,a177,52
a40,a178,27
a40,a179,26
a40,a180,20
a40,a181,12
a40,a182,1
a40,a183,2
a40,a184,13
a40,a185,47
a40,a186,487
a40,a187,2269
a40,a188,1131
a40,a189,83
a40,a190,23
a40,a191,2
a41,a42,0
a41,a43,37
a41,a44,0
a41,a45,233
a41,a46,248
a41,a47,1080
a41,a48,615
a41,a49,295
a41,a50,7
a41,a51,2
a41,a52,1021
a41,a53,1117
a41,a54,1241
a41,a55,834
a41,a56,116
a41,a57,543
a41,a58,12
a41,a59,12
a41,a60,14
a41,a61,13
a41,a62,12
a41,a63,26
a41,a64,955
a41,a65,833
a41,a66,1476
a41,a67,1516
a41,a68,1702
a41,a69,1
a41,a70,2
a41,a71,1
a41,a72,1
a41,a73,1
a41,a74,2
a41,a75,1
a41,a76,171
a41,a77,157
a41,a78,325
a41,a79,216
a41,a80,0
a41,a81,155
a41,a82,178
a41,a83,0
a41,a84,1126
a41,a85,1096
a41,a86,761
a41,a87,469
a41,a88,1089
a41,a89,522
a41,a90,0
a41,a91,11
a41,a92,58
a41,a93,46
a41,a94,12
a41,a95,23
a41,a96,46
a41,a97,12
a41,a98,12
a41,a99,1105
a41,a100,1356
a41,a101,904
a41,a102,557
a41,a103,365
a41,a104,677
a41,a105,1103
a41,a106,927
a41,a107,436
a41,a108,129
a41,a109,145
a41,a110,460
a41,a111,85
a41,a112,791
a41,a113,2283
a41,a114,1936
a41,a115,100
a41,a116,33
a41,a117,690
a41,a118,33
a41,a119,38
a41,a120,30
a41,a121,46
a41,a122,73
a41,a123,9
a41,a124,15
a41,a125,2
a41,a126,7
a41,a127,2
a41,a128,3
a41,a129,8
a41,a130,16
a41,a131,4
a41,a132,23
a41,a133,14
a41,a134,43
a41,a135,87
a41,a136,48
a41,a137,27
a41,a138,47
a41,a139,203
a41,a140,93
a41,a141,43
a41,a142,117
a41,a143,267
a41,a144,449
a41,a145,32
a41,a146,131
a41,a147,8
a41,a148,38
a41,a149,26
a41,a150,27
a41,a151,288
a41,a152,295
a41,a153,210
a41,a154,628
a41,a155,806
a41,a156,17
a41,a157,35
a41,a158,0
a41,a159,1545
a41,a160,2197
a41,a161,1872
a41,a162,776
a41,a163,2
a41,a164,166
a41,a165,130
a41,a166,332
a41,a167,65
a41,a168,71
a41,a169,123
a41,a170,78
a41,a171,136
a41,a172,13
a41,a173,25
a41,a174,36
a41,a175,40
a41,a176,89
a41,a177,55
a41,a178,28
a41,a179,20
a41,a180,17
a41,a181,10
a41,a182,1
a41,a183,1
a41,a184,8
a41,a185,6
a41,a186,1652
a41,a187,1743
a41,a188,2041
a41,a189,148
a41,a190,25
a41,a191,3
a42,a43,0
a42,a44,5
a42,a45,210
a42,a46,3
a42,a47,727
a42,a48,385
a42,a49,202
a42,a50,5
a42,a51,2
a42,a52,1704
a42,a53,1014
a42,a54,1447
a42,a55,1730
a42,a56,115
a42,a57,436
a42,a58,7
a42,a59,9
a42,a60,10
a42,a61,8
a42,a62,10
a42,a63,26
a42,a64,697
a42,a65,541
a42,a66,1172
a42,a67,1097
a42,a68,2053
a42,a69,1
a42,a70,1
a42,a71,1
a42,a72,1
a42,a73,1
a42,a74,1
a42,a75,1
a42,a76,95
a42,a77,99
a42,a78,180
a42,a79,116
a42,a80,1033
a42,a81,2136
a42,a82,1996
a42,a83,908
a42,a84,1161
a42,a85,1240
a42,a86,672
a42,a87,1494
a42,a88,1503
a42,a89,1530
a42,a90,45
a42,a91,22
a42,a92,71
a42,a93,59
a42,a94,21
a42,a95,26
a42,a96,53
a42,a97,19
a42,a98,14
a42,a99,1084
a42,a100,1198
a42,a101,867
a42,a102,520
a42,a103,375
a42,a104,1320
a42,a105,1114
a42,a106,1321
a42,a107,787
a42,a108,947
a42,a109,1004
a42,a110,271
a42,a111,67
a42,a112,776
a42,a113,2147
a42,a114,1570
a42,a115,83
a42,a116,34
a42,a117,500
a42,a118,25
a42,a119,25
a42,a120,26
a42,a121,36
a42,a122,46
a42,a123,5
a42,a124,9
a42,a125,3
a42,a126,5
a42,a127,2
a42,a128,2
a42,a129,5
a42,a130,10
a42,a131,4
a42,a132,14
a42,a133,9
a42,a134,25
a42,a135,52
a42,a136,27
a42,a137,16
a42,a138,28
a42,a139,113
a42,a140,52
a42,a141,25
a42,a142,63
a42,a143,145
a42,a144,254
a42,a145,19
a42,a146,73
a42,a147,6
a42,a148,30
a42,a149,19
a42,a150,19
a42,a151,256
a42,a152,267
a42,a153,200
a42,a154,573
a42,a155,789
a42,a156,1703
a42,a157,1850
a42,a158,697
a42,a159,2430
a42,a160,2229
a42,a161,2206
a42,a162,2401
a42,a163,1287
a42,a164,109
a42,a165,100
a42,a166,215
a42,a167,51
a42,a168,54
a42,a169,76
a42,a170,45
a42,a171,81
a42,a172,9
a42,a173,16
a42,a174,23
a42,a175,27
a42,a176,59
a42,a177,33
a42,a178,17
a42,a179,13
a42,a180,11
a42,a181,7
a42,a182,1
a42,a183,1
a42,a184,6
a42,a185,11
a42,a186,526
a42,a187,2366
a42,a188,1630
a42,a189,109
a42,a190,21
a42,a191,2
a43,a44,295
a43,a45,3
a43,a46,0
a43,a47,484
a43,a48,308
a43,a49,191
a43,a50,5
a43,a51,3
a43,a52,1409
a43,a53,828
a43,a54,1086
a43,a55,1505
a43,a56,173
a43,a57,444
a43,a58,7
a43,a59,11
a43,a60,12
a43,a61,9
a43,a62,15
a43,a63,22
a43,a64,402
a43,a65,298
a43,a66,678
a43,a67,611
a43,a68,1325
a43,a69,1
a43,a70,1
a43,a71,2
a43,a72,2
a43,a73,1
a43,a74,1
a43,a75,2
a43,a76,65
a43,a77,69
a43,a78,118
a43,a79,80
a43,a80,2200
a43,a81,2052
a43,a82,1996
a43,a83,2161
a43,a84,1115
a43,a85,1151
a43,a86,655
a43,a87,1658
a43,a88,1435
a43,a89,1616
a43,a90,582
a43,a91,59
a43,a92,135
a43,a93,125
a43,a94,55
a43,a95,47
a43,a96,95
a43,a97,45
a43,a98,25
a43,a99,1066
a43,a100,695
a43,a101,917
a43,a102,641
a43,a103,504
a43,a104,1197
a43,a105,736
a43,a106,1284
a43,a107,492
a43,a108,940
a43,a109,1445
a43,a110,210
a43,a111,84
a43,a112,803
a43,a113,1337
a43,a114,910
a43,a115,64
a43,a116,30
a43,a117,299
a43,a118,20
a43,a119,19
a43,a120,23
a43,a121,30
a43,a122,34
a43,a123,5
a43,a124,7
a43,a125,4
a43,a126,5
a43,a127,3
a43,a128,2
a43,a129,4
a43,a130,8
a43,a131,5
a43,a132,12
a43,a133,9
a43,a134,19
a43,a135,38
a43,a136,21
a43,a137,12
a43,a138,20
a43,a139,90
a43,a140,42
a43,a141,21
a43,a142,45
a43,a143,100
a43,a144,176
a43,a145,17
a43,a146,59
a43,a147,7
a43,a148,40
a43,a149,22
a43,a150,21
a43,a151,339
a43,a152,335
a43,a153,304
a43,a154,637
a43,a155,828
a43,a156,2420
a43,a157,2379
a43,a158,2302
a43,a159,1981
a43,a160,1433
a43,a161,1437
a43,a162,2150
a43,a163,2455
a43,a164,69
a43,a165,72
a43,a166,129
a43,a167,38
a43,a168,39
a43,a169,70
a43,a170,38
a43,a171,71
a43,a172,9
a43,a173,15
a43,a174,23
a43,a175,31
a43,a176,60
a43,a177,30
a43,a178,16
a43,a179,14
a43,a180,11
a43,a181,7
a43,a182,1
a43,a183,1
a43,a184,8
a43,a185,28
a43,a186,0
a43,a187,2059
a43,a188,919
a43,a189,69
a43,a190,17
a43,a191,1
a44,a45,0
a44,a46,262
a44,a47,945
a44,a48,687
a44,a49,448
a44,a50,16
a44,a51,10
a44,a52,1044
a44,a53,890
a44,a54,1335
a44,a55,750
a44,a56,343
a44,a57,659
a44,a58,22
a44,a59,31
a44,a60,34
a44,a61,26
a44,a62,41
a44,a63,33
a44,a64,532
a44,a65,394
a44,a66,919
a44,a67,784
a44,a68,1675
a44,a69,4
a44,a70,4
a44,a71,6
a44,a72,5
a44,a73,3
a44,a74,4
a44,a75,6
a44,a76,136
a44,a77,131
a44,a78,249
a44,a79,186
a44,a80,1017
a44,a81,1844
a44,a82,693
a44,a83,788
a44,a84,493
a44,a85,374
a44,a86,693
a44,a87,4
a44,a88,168
a44,a89,31
a44,a90,0
a44,a91,142
a44,a92,281
a44,a93,259
a44,a94,131
a44,a95,127
a44,a96,234
a44,a97,115
a44,a98,68
a44,a99,832
a44,a100,222
a44,a101,650
a44,a102,698
a44,a103,613
a44,a104,0
a44,a105,56
a44,a106,54
a44,a107,0
a44,a108,0
a44,a109,0
a44,a110,504
a44,a111,226
a44,a112,448
a44,a113,1476
a44,a114,1081
a44,a115,94
a44,a116,44
a44,a117,426
a44,a118,36
a44,a119,37
a44,a120,37
a44,a121,54
a44,a122,64
a44,a123,11
a44,a124,16
a44,a125,11
a44,a126,14
a44,a127,8
a44,a128,7
a44,a129,10
a44,a130,18
a44,a131,14
a44,a132,30
a44,a133,24
a44,a134,42
a44,a135,79
a44,a136,49
a44,a137,27
a44,a138,42
a44,a139,241
a44,a140,109
a44,a141,53
a44,a142,109
a44,a143,235
a44,a144,398
a44,a145,49
a44,a146,157
a44,a147,21
a44,a148,113
a44,a149,65
a44,a150,60
a44,a151,509
a44,a152,495
a44,a153,454
a44,a154,578
a44,a155,401
a44,a156,2210
a44,a157,2226
a44,a158,1029
a44,a159,2116
a44,a160,1600
a44,a161,1723
a44,a162,2304
a44,a163,2107
a44,a164,99
a44,a165,103
a44,a166,185
a44,a167,54
a44,a168,52
a44,a169,197
a44,a170,110
a44,a171,199
a44,a172,28
a44,a173,45
a44,a174,66
a44,a175,88
a44,a176,170
a44,a177,88
a44,a178,48
a44,a179,42
a44,a180,33
a44,a181,22
a44,a182,2
a44,a183,4
a44,a184,21
a44,a185,70
a44,a186,1443
a44,a187,2133
a44,a188,1056
a44,a189,82
a44,a190,26
a44,a191,4
a45,a46,0
a45,a47,642
a45,a48,532
a45,a49,402
a45,a50,13
a45,a51,9
a45,a52,1423
a45,a53,1029
a45,a54,1183
a45,a55,1426
a45,a56,460
a45,a57,740
a45,a58,18
a45,a59,32
a45,a60,32
a45,a61,23
a45,a62,47
a45,a63,26
a45,a64,315
a45,a65,227
a45,a66,544
a45,a67,445
a45,a68,1044
a45,a69,3
a45,a70,3
a45,a71,5
a45,a72,4
a45,a73,2
a45,a74,3
a45,a75,5
a45,a76,85
a45,a77,87
a45,a78,152
a45,a79,113
